Crime_ID,FIR_Number,Date_Time,Date,Time,Hour,Day_of_Week,Month,Year,Province,City,Area,Location,Police_Station,Latitude,Longitude,Crime_Type,Crime_Category,Weapon_Used,Victim_Gender,Victim_Age,Suspect_Gender,Suspect_Age,Suspect_Count,Arrest_Status
PK-000259,FIR-0028/2022,2022-12-26 23:31:16,2022-12-26,23:31:16,23,Monday,December,2022,Punjab,Multan,Qasim Bela,"Sector C, Qasim Bela",Sadar PS,30.164064,71.48756,Domestic Violence,Violent,Blunt Object,Female,37,Unknown,,,Pending
PK-000260,FIR-0003/2022,2022-12-27 17:23:11,2022-12-27,17:23:11,17,Tuesday,December,2022,Sindh,Karachi,Korangi,Korangi Bus Stop,Korangi PS,24.84277,67.142433,Theft,Property,Not Used,Male,50,Unknown,,,Pending
PK-000261,FIR-0031/2022,2022-12-31 01:23:04,2022-12-31,01:23:04,1,Saturday,December,2022,Sindh,Karachi,Lyari,Near Lyari Chowk,Lyari PS,24.878993,67.025643,Motor Vehicle Theft,Property,Not Used,Male,62,Male,29.0,1.0,Pending
PK-000262,FIR-0072/2022,2022-12-31 11:41:45,2022-12-31,11:41:45,11,Saturday,December,2022,KPK,Peshawar,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,34.027973,71.497291,Murder,Violent,Blunt Object,Female,32,Male,26.0,1.0,Arrested
PK-000263,FIR-0058/2022,2022-12-31 20:38:03,2022-12-31,20:38:03,20,Saturday,December,2022,Punjab,Lahore,Cantt,Cantt Market,Cantt PS,31.53163,74.415219,Murder,Violent,Strangulation,Male,18,Male,24.0,2.0,Arrested
PK-000264,FIR-0012/2023,2023-01-01 16:19:11,2023-01-01,16:19:11,16,Sunday,January,2023,Punjab,Lahore,Gulberg,"Plot 181, Gulberg",Gulberg PS,31.516516,74.357459,Theft,Property,Not Used,Female,39,Male,26.0,1.0,Arrested
PK-000265,FIR-0058/2023,2023-01-01 23:14:26,2023-01-01,23:14:26,23,Sunday,January,2023,Sindh,Karachi,Korangi,Street near Korangi Mosque,Korangi PS,24.84802,67.155351,Theft,Property,Not Used,Male,9,Male,46.0,1.0,Under Investigation
PK-000266,FIR-0002/2023,2023-01-03 04:06:33,2023-01-03,04:06:33,4,Tuesday,January,2023,Punjab,Rawalpindi,Model Town,Model Town Service Road,Model Town PS,33.557409,73.037026,Murder,Violent,Strangulation,Male,26,Male,34.0,1.0,Arrested
PK-000267,FIR-0023/2023,2023-01-03 15:14:03,2023-01-03,15:14:03,15,Tuesday,January,2023,KPK,Peshawar,Old City,Main Old City Bazaar,Old City PS,33.999616,71.512848,Theft,Property,Not Used,Female,35,Male,19.0,1.0,Released on Bail
PK-000268,FIR-0022/2023,2023-01-04 19:42:26,2023-01-04,19:42:26,19,Wednesday,January,2023,Sindh,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal Market,Gulshan-e-Iqbal PS,24.939223,67.106872,Hurt / Assault,Violent,Blunt Object,Female,36,Male,23.0,1.0,Released on Bail
PK-000269,FIR-0045/2023,2023-01-05 06:26:48,2023-01-05,06:26:48,6,Thursday,January,2023,Punjab,Gujranwala,Civil Lines,"Sector B, Civil Lines",Civil Lines PS,32.192646,74.209729,Hurt / Assault,Violent,Not Used,Male,21,Male,25.0,2.0,Released on Bail
PK-000270,FIR-0034/2023,2023-01-05 11:30:13,2023-01-05,11:30:13,11,Thursday,January,2023,Punjab,Multan,Model Town,"Sector A, Model Town",Gulgasht PS,30.255103,71.509633,Hurt / Assault,Violent,Not Used,Male,48,Male,37.0,1.0,Arrested
PK-000271,FIR-0033/2023,2023-01-05 13:23:12,2023-01-05,13:23:12,13,Thursday,January,2023,Punjab,Bahawalpur,Old City,Street near Old City Mosque,Old City PS,29.372161,71.647219,Burglary,Property,Not Used,Male,61,Unknown,,,Under Investigation
PK-000272,FIR-0045/2023,2023-01-06 18:29:20,2023-01-06,18:29:20,18,Friday,January,2023,Sindh,Karachi,Korangi,"Block 12, Korangi",Korangi PS,24.841459,67.155861,Robbery,Property,Not Used,Female,47,Male,24.0,2.0,Arrested
PK-000273,FIR-0031/2023,2023-01-15 22:06:49,2023-01-15,22:06:49,22,Sunday,January,2023,Punjab,Multan,Old City,"Plot 453, Old City",City PS,30.19743,71.470742,Hurt / Assault,Violent,Not Used,Female,22,Male,25.0,1.0,Under Investigation
PK-000274,FIR-0110/2023,2023-01-16 20:47:33,2023-01-16,20:47:33,20,Monday,January,2023,Sindh,Karachi,Saddar,Near Saddar Petrol Pump,Saddar PS,24.850641,67.018312,Theft,Property,Not Used,Female,36,Unknown,,,Pending
PK-000275,FIR-0014/2023,2023-01-16 22:14:29,2023-01-16,22:14:29,22,Monday,January,2023,Sindh,Karachi,Lyari,"House #273, Lyari",Lyari PS,24.882077,67.017477,Robbery,Property,Knife,Female,7,Male,30.0,1.0,Released on Bail
PK-000276,FIR-0101/2023,2023-01-17 01:43:28,2023-01-17,01:43:28,1,Tuesday,January,2023,Balochistan,Gwadar,Mall Road,Mall Road Bus Stop,Mall Road PS,25.127369,62.306569,Theft,Property,Not Used,Male,53,Male,29.0,2.0,Pending
PK-000277,FIR-0073/2023,2023-01-17 09:25:32,2023-01-17,09:25:32,9,Tuesday,January,2023,Punjab,Gujranwala,City Center,"House #992, City Center",City Center PS,32.173253,74.203321,Theft,Property,Not Used,Female,41,Male,33.0,1.0,Arrested
PK-000278,FIR-0117/2023,2023-01-17 23:26:29,2023-01-17,23:26:29,23,Tuesday,January,2023,Punjab,Faisalabad,City Center,"Block 3, City Center",City Center PS,31.470401,73.169877,Motor Vehicle Theft,Property,Not Used,Male,34,Male,29.0,1.0,Arrested
PK-000279,FIR-0054/2023,2023-01-18 08:04:08,2023-01-18,08:04:08,8,Wednesday,January,2023,Punjab,Multan,Wapda Town,Wapda Town Bus Stop,Bosan Road PS,30.255617,71.486478,Murder,Violent,Blunt Object,Male,25,Male,29.0,2.0,Released on Bail
PK-000280,FIR-0009/2023,2023-01-22 21:47:20,2023-01-22,21:47:20,21,Sunday,January,2023,Punjab,Multan,Shujabad Road,Street near Shujabad Road Mosque,Mumtazabad PS,30.155606,71.498,Cattle Theft,Property,Not Used,Male,56,Unknown,,,Pending
PK-000281,FIR-0033/2023,2023-01-23 03:52:34,2023-01-23,03:52:34,3,Monday,January,2023,Sindh,Karachi,Clifton,"Plot 150, Clifton",Clifton PS,24.81796,67.031665,Hurt / Assault,Violent,Not Used,Male,23,Male,36.0,1.0,Arrested
PK-000282,FIR-0055/2023,2023-01-24 12:03:43,2023-01-24,12:03:43,12,Tuesday,January,2023,Punjab,Faisalabad,City Center,"Plot 416, City Center",City Center PS,31.426201,73.132704,Robbery,Property,Firearm,Female,13,Male,26.0,2.0,Under Investigation
PK-000283,FIR-0088/2023,2023-01-25 23:30:53,2023-01-25,23:30:53,23,Wednesday,January,2023,Punjab,Lahore,Cantt,Main Cantt Bazaar,Cantt PS,31.527424,74.415158,Robbery,Property,Firearm,Male,53,Unknown,,,Pending
PK-000284,FIR-0021/2023,2023-01-25 23:46:12,2023-01-25,23:46:12,23,Wednesday,January,2023,Sindh,Karachi,Malir,"Sector E, Malir",Malir PS,24.892141,67.199206,Motor Vehicle Theft,Property,Not Used,Female,12,Male,25.0,1.0,Arrested
PK-000285,FIR-0063/2023,2023-01-28 23:40:06,2023-01-28,23:40:06,23,Saturday,January,2023,Sindh,Hyderabad,Model Town,Main Model Town Bazaar,Model Town PS,25.393556,68.382008,Burglary,Property,Not Used,Male,33,Male,39.0,1.0,Pending
PK-000286,FIR-0065/2023,2023-02-03 01:19:35,2023-02-03,01:19:35,1,Friday,February,2023,Punjab,Rawalpindi,Cantt,Cantt Park area,Cantt PS,33.560586,73.026013,Theft,Property,Not Used,Male,23,Male,35.0,1.0,Pending
PK-000287,FIR-0034/2023,2023-02-05 22:07:24,2023-02-05,22:07:24,22,Sunday,February,2023,Punjab,Gujranwala,Industrial Area,"Sector E, Industrial Area",Industrial Area PS,32.164069,74.198903,Hurt / Assault,Violent,Firearm,Male,10,Male,24.0,1.0,Arrested
PK-000288,FIR-0052/2023,2023-02-09 11:12:18,2023-02-09,11:12:18,11,Thursday,February,2023,Punjab,Faisalabad,University Town,Near University Town Chowk,University Town PS,31.438306,73.179812,Theft,Property,Not Used,Female,23,Male,21.0,1.0,Under Investigation
PK-000289,FIR-0010/2023,2023-02-11 20:01:29,2023-02-11,20:01:29,20,Saturday,February,2023,Punjab,Multan,Chowk Kumharanwala,Near Chowk Kumharanwala Chowk,City PS,30.196051,71.475493,Theft,Property,Not Used,Male,35,Unknown,,,Pending
PK-000290,FIR-0005/2023,2023-02-13 03:35:56,2023-02-13,03:35:56,3,Monday,February,2023,Punjab,Multan,Gulgasht Colony,"Plot 464, Gulgasht Colony",Gulgasht PS,30.245912,71.499325,Motor Vehicle Theft,Property,Not Used,Male,8,Male,33.0,1.0,Under Investigation
PK-000291,FIR-0046/2023,2023-02-18 14:55:14,2023-02-18,14:55:14,14,Saturday,February,2023,Punjab,Bahawalpur,Model Town,Model Town Service Road,Model Town PS,29.429619,71.719688,Theft,Property,Not Used,Female,31,Unknown,,,Under Investigation
PK-000292,FIR-0024/2023,2023-02-19 20:05:12,2023-02-19,20:05:12,20,Sunday,February,2023,Punjab,Multan,Suraj Miani,Suraj Miani Bus Stop,Sadar PS,30.217895,71.422544,Burglary,Property,Not Used,Male,52,Unknown,,,Under Investigation
PK-000293,FIR-0076/2023,2023-02-22 13:06:19,2023-02-22,13:06:19,13,Wednesday,February,2023,Punjab,Multan,Chungi No. 9,Chungi No. 9 Service Road,New Multan PS,30.208943,71.465116,Murder,Violent,Strangulation,Male,19,Male,22.0,1.0,Arrested
PK-000294,FIR-0016/2023,2023-02-22 17:24:55,2023-02-22,17:24:55,17,Wednesday,February,2023,Punjab,Lahore,Gulberg,Gulberg Bus Stop,Gulberg PS,31.522866,74.358555,Hurt / Assault,Violent,Firearm,Female,8,Male,45.0,1.0,Arrested
PK-000295,FIR-0017/2023,2023-02-23 23:27:49,2023-02-23,23:27:49,23,Thursday,February,2023,Sindh,Karachi,Korangi,Near Korangi Petrol Pump,Korangi PS,24.849714,67.14905,Cybercrime / Fraud,Cyber,Not Used,Male,31,Unknown,,,Pending
PK-000296,FIR-0059/2023,2023-02-25 08:56:18,2023-02-25,08:56:18,8,Saturday,February,2023,Punjab,Multan,Basti Malook,Basti Malook Market,Sadar PS,30.208883,71.427173,Cattle Theft,Property,Not Used,Female,24,Male,30.0,2.0,Pending
PK-000297,FIR-0020/2023,2023-02-25 15:10:07,2023-02-25,15:10:07,15,Saturday,February,2023,Sindh,Karachi,Korangi,"Sector C, Korangi",Korangi PS,24.841415,67.15382,Dacoity,Violent,Firearm,Male,43,Female,37.0,3.0,Arrested
PK-000298,FIR-0010/2023,2023-02-27 19:41:19,2023-02-27,19:41:19,19,Monday,February,2023,Punjab,Multan,Shah Shams Colony,"Plot 451, Shah Shams Colony",Shah Shams PS,30.193084,71.469272,Theft,Property,Not Used,Male,42,Unknown,,,Pending
PK-000299,FIR-0122/2023,2023-02-27 23:08:34,2023-02-27,23:08:34,23,Monday,February,2023,KPK,Peshawar,City Center,City Center Bus Stop,City Center PS,34.052623,71.503554,Cattle Theft,Property,Not Used,Female,18,Male,35.0,1.0,Pending
PK-000300,FIR-0126/2023,2023-03-01 22:07:47,2023-03-01,22:07:47,22,Wednesday,March,2023,Sindh,Hyderabad,Model Town,Model Town Park area,Model Town PS,25.378857,68.404778,Theft,Property,Not Used,Female,5,Unknown,,,Under Investigation
PK-000301,FIR-0050/2023,2023-03-02 02:53:58,2023-03-02,02:53:58,2,Thursday,March,2023,Sindh,Hyderabad,City Center,Main City Center Bazaar,City Center PS,25.394336,68.369124,Cattle Theft,Property,Not Used,Male,48,Male,30.0,1.0,Arrested
PK-000302,FIR-0047/2023,2023-03-04 12:15:57,2023-03-04,12:15:57,12,Saturday,March,2023,Punjab,Rawalpindi,Model Town,Main Model Town Bazaar,Model Town PS,33.560709,73.0313,Kidnapping / Abduction,Violent,Not Used,Male,29,Male,21.0,4.0,Under Investigation
PK-000303,FIR-0011/2023,2023-03-04 17:54:29,2023-03-04,17:54:29,17,Saturday,March,2023,Sindh,Karachi,Clifton,Clifton Bus Stop,Clifton PS,24.824693,67.030872,Hurt / Assault,Violent,Blunt Object,Male,32,Male,35.0,1.0,Pending
PK-000304,FIR-0010/2023,2023-03-06 20:42:18,2023-03-06,20:42:18,20,Monday,March,2023,Punjab,Multan,Qasim Bela,Main Qasim Bela Bazaar,Sadar PS,30.182058,71.497582,Hurt / Assault,Violent,Knife,Female,43,Male,28.0,1.0,Released on Bail
PK-000305,FIR-0002/2023,2023-03-09 22:26:47,2023-03-09,22:26:47,22,Thursday,March,2023,Sindh,Hyderabad,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,25.370465,68.336179,Theft,Property,Not Used,Male,49,Unknown,,,Pending
PK-000306,FIR-0010/2023,2023-03-10 19:01:10,2023-03-10,19:01:10,19,Friday,March,2023,Punjab,Lahore,DHA Lahore,Main DHA Lahore Bazaar,DHA Lahore PS,31.469362,74.40778,Theft,Property,Not Used,Male,14,Unknown,,,Pending
PK-000307,FIR-0099/2023,2023-03-12 13:55:25,2023-03-12,13:55:25,13,Sunday,March,2023,Punjab,Faisalabad,University Town,University Town Bus Stop,University Town PS,31.445599,73.164353,Cybercrime / Fraud,Cyber,Not Used,Female,62,Female,20.0,3.0,Pending
PK-000308,FIR-0090/2023,2023-03-13 14:38:04,2023-03-13,14:38:04,14,Monday,March,2023,KPK,Peshawar,Mall Road,Street near Mall Road Mosque,Mall Road PS,33.999592,71.529143,Theft,Property,Not Used,Male,23,Male,40.0,1.0,Under Investigation
PK-000309,FIR-0041/2023,2023-03-14 00:46:29,2023-03-14,00:46:29,0,Tuesday,March,2023,Punjab,Lahore,Walled City,Walled City Park area,Walled City PS,31.580973,74.320433,Hurt / Assault,Violent,Blunt Object,Male,41,Male,29.0,1.0,Arrested
PK-000310,FIR-0060/2023,2023-03-14 15:12:44,2023-03-14,15:12:44,15,Tuesday,March,2023,ICT,Islamabad,Model Town,Model Town Service Road,Model Town PS,33.686503,73.035247,Drug Possession,Drug,Not Used,Male,37,Unknown,,,Under Investigation
PK-000311,FIR-0031/2023,2023-03-14 16:41:58,2023-03-14,16:41:58,16,Tuesday,March,2023,Punjab,Khanewal,Saddar,Saddar Market,Saddar PS,30.294209,71.912401,Drug Possession,Drug,Not Used,Male,7,Male,22.0,2.0,Arrested
PK-000312,FIR-0005/2023,2023-03-14 19:03:16,2023-03-14,19:03:16,19,Tuesday,March,2023,Punjab,Lahore,Township,Near Township Petrol Pump,Township PS,31.455608,74.306145,Theft,Property,Not Used,Male,30,Male,30.0,1.0,Pending
PK-000313,FIR-0190/2023,2023-03-15 18:08:48,2023-03-15,18:08:48,18,Wednesday,March,2023,Sindh,Karachi,Saddar,"Plot 84, Saddar",Saddar PS,24.85752,67.023082,Drug Possession,Drug,Not Used,Male,22,Male,14.0,1.0,Released on Bail
PK-000314,FIR-0001/2023,2023-03-15 21:41:14,2023-03-15,21:41:14,21,Wednesday,March,2023,Sindh,Karachi,North Nazimabad,"Plot 438, North Nazimabad",North Nazimabad PS,24.941528,67.036654,Rape,Violent,Not Used,Male,38,Unknown,,,Pending
PK-000315,FIR-0013/2023,2023-03-16 08:39:41,2023-03-16,08:39:41,8,Thursday,March,2023,Punjab,Lahore,Township,Township Bus Stop,Township PS,31.446544,74.304058,Hurt / Assault,Violent,Blunt Object,Male,40,Unknown,,,Pending
PK-000316,FIR-0017/2023,2023-03-18 03:20:38,2023-03-18,03:20:38,3,Saturday,March,2023,Punjab,Lahore,Gulberg,Main Gulberg Bazaar,Gulberg PS,31.520546,74.360049,Theft,Property,Not Used,Female,35,Unknown,,,Pending
PK-000317,FIR-0001/2023,2023-03-18 21:07:22,2023-03-18,21:07:22,21,Saturday,March,2023,Sindh,Karachi,Clifton,"Sector D, Clifton",Clifton PS,24.810335,67.034398,Motor Vehicle Theft,Property,Not Used,Male,39,Male,34.0,1.0,Pending
PK-000318,FIR-0037/2023,2023-03-18 23:04:43,2023-03-18,23:04:43,23,Saturday,March,2023,KPK,Peshawar,Mall Road,Mall Road Service Road,Mall Road PS,34.00735,71.53915,Burglary,Property,Not Used,Male,25,Male,16.0,1.0,Arrested
PK-000319,FIR-0083/2023,2023-03-20 19:10:05,2023-03-20,19:10:05,19,Monday,March,2023,Punjab,Sahiwal,Industrial Area,Industrial Area Bus Stop,Industrial Area PS,30.657554,73.106814,Theft,Property,Not Used,Female,49,Male,28.0,2.0,Arrested
PK-000320,FIR-0033/2023,2023-03-21 21:34:00,2023-03-21,21:34:00,21,Tuesday,March,2023,Sindh,Sukkur,Model Town,"Block 5, Model Town",Model Town PS,27.714245,68.829923,Burglary,Property,Not Used,Female,32,Unknown,,,Under Investigation
PK-000321,FIR-0035/2023,2023-03-22 20:20:39,2023-03-22,20:20:39,20,Wednesday,March,2023,Punjab,Lahore,Iqbal Town,Street near Iqbal Town Mosque,Iqbal Town PS,31.500305,74.279714,Theft,Property,Not Used,Male,5,Male,24.0,2.0,Pending
PK-000322,FIR-0046/2023,2023-03-23 00:33:34,2023-03-23,00:33:34,0,Thursday,March,2023,Sindh,Sukkur,Mall Road,"Sector C, Mall Road",Mall Road PS,27.694117,68.887467,Motor Vehicle Theft,Property,Not Used,Female,38,Unknown,,,Under Investigation
PK-000323,FIR-0054/2023,2023-03-28 19:12:25,2023-03-28,19:12:25,19,Tuesday,March,2023,Punjab,Multan,Suraj Miani,Street near Suraj Miani Mosque,Sadar PS,30.214502,71.435743,Hurt / Assault,Violent,Knife,Male,17,Male,30.0,1.0,Arrested
PK-000324,FIR-0004/2023,2023-03-31 19:14:08,2023-03-31,19:14:08,19,Friday,March,2023,Punjab,Lahore,Johar Town,"Sector C, Johar Town",Johar Town PS,31.463026,74.272103,Attempted Murder,Violent,Knife,Male,26,Male,35.0,1.0,Released on Bail
PK-000325,FIR-0049/2023,2023-03-31 21:16:14,2023-03-31,21:16:14,21,Friday,March,2023,Punjab,Multan,Wapda Town,Near Wapda Town Chowk,Bosan Road PS,30.239198,71.49868,Drug Possession,Drug,Not Used,Female,26,Male,32.0,2.0,Under Investigation
PK-000326,FIR-0040/2023,2023-04-01 11:03:30,2023-04-01,11:03:30,11,Saturday,April,2023,Punjab,Multan,Qasim Bela,Near Qasim Bela Petrol Pump,Sadar PS,30.172125,71.498383,Kidnapping / Abduction,Violent,Firearm,Male,49,Male,46.0,2.0,Under Investigation
PK-000327,FIR-0128/2023,2023-04-03 01:59:04,2023-04-03,01:59:04,1,Monday,April,2023,Punjab,Rawalpindi,Model Town,"House #147, Model Town",Model Town PS,33.565143,72.987171,Motor Vehicle Theft,Property,Not Used,Female,72,Unknown,,,Pending
PK-000328,FIR-0005/2023,2023-04-04 04:51:19,2023-04-04,04:51:19,4,Tuesday,April,2023,KPK,Swat,Cantt,"Plot 89, Cantt",Cantt PS,35.213125,72.450915,Cattle Theft,Property,Not Used,Female,22,Unknown,,,Pending
PK-000329,FIR-0014/2023,2023-04-05 21:34:13,2023-04-05,21:34:13,21,Wednesday,April,2023,Punjab,Lahore,Gulberg,Gulberg Service Road,Gulberg PS,31.515047,74.354025,Theft,Property,Not Used,Male,50,Unknown,,,Pending
PK-000330,FIR-0029/2023,2023-04-06 22:45:02,2023-04-06,22:45:02,22,Thursday,April,2023,Punjab,Lahore,Shadman,"House #292, Shadman",Shadman PS,31.546112,74.328332,Burglary,Property,Not Used,Male,57,Male,32.0,2.0,Under Investigation
PK-000331,FIR-0073/2023,2023-04-07 20:31:34,2023-04-07,20:31:34,20,Friday,April,2023,Balochistan,Gwadar,University Town,University Town Park area,University Town PS,25.108767,62.314997,Theft,Property,Not Used,Male,50,Male,38.0,1.0,Pending
PK-000332,FIR-0027/2023,2023-04-09 11:11:14,2023-04-09,11:11:14,11,Sunday,April,2023,Sindh,Karachi,Gulshan-e-Iqbal,"House #672, Gulshan-e-Iqbal",Gulshan-e-Iqbal PS,24.927149,67.081435,Hurt / Assault,Violent,Knife,Female,46,Male,36.0,1.0,Arrested
PK-000333,FIR-0090/2023,2023-04-15 13:40:11,2023-04-15,13:40:11,13,Saturday,April,2023,Punjab,Khanewal,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,30.311677,71.947508,Burglary,Property,Not Used,Male,10,Male,28.0,1.0,Pending
PK-000334,FIR-0027/2023,2023-04-17 05:20:56,2023-04-17,05:20:56,5,Monday,April,2023,Punjab,Lahore,Gulberg,"Sector C, Gulberg",Gulberg PS,31.519633,74.364454,Motor Vehicle Theft,Property,Not Used,Female,30,Unknown,,,Pending
PK-000335,FIR-0056/2023,2023-04-18 16:28:34,2023-04-18,16:28:34,16,Tuesday,April,2023,Punjab,Rawalpindi,Mall Road,"Plot 14, Mall Road",Mall Road PS,33.547251,73.035648,Theft,Property,Not Used,Male,55,Male,35.0,2.0,Under Investigation
PK-000336,FIR-0061/2023,2023-04-20 02:28:53,2023-04-20,02:28:53,2,Thursday,April,2023,Punjab,Multan,Multan Cantt,Multan Cantt Bus Stop,Cantt PS,30.201154,71.44287,Theft,Property,Not Used,Male,41,Male,32.0,2.0,Pending
PK-000337,FIR-0077/2023,2023-04-20 19:50:11,2023-04-20,19:50:11,19,Thursday,April,2023,KPK,Mardan,City Center,"Plot 7, City Center",City Center PS,34.183601,72.021163,Murder,Violent,Knife,Female,17,Male,23.0,3.0,Under Investigation
PK-000338,FIR-0107/2023,2023-04-21 04:55:37,2023-04-21,04:55:37,4,Friday,April,2023,Punjab,Faisalabad,Airport Road,Airport Road Bus Stop,Airport Road PS,31.459071,73.110275,Motor Vehicle Theft,Property,Not Used,Male,34,Unknown,,,Pending
PK-000339,FIR-0038/2023,2023-04-21 15:45:06,2023-04-21,15:45:06,15,Friday,April,2023,Punjab,Multan,Bahawalpur Road,Near Bahawalpur Road Chowk,Mumtazabad PS,30.177053,71.469064,Motor Vehicle Theft,Property,Not Used,Male,28,Unknown,,,Pending
PK-000340,FIR-0013/2023,2023-04-22 20:10:51,2023-04-22,20:10:51,20,Saturday,April,2023,Punjab,Lahore,Shadman,"Sector C, Shadman",Shadman PS,31.530128,74.331038,Cattle Theft,Property,Not Used,Male,43,Male,14.0,2.0,Pending
PK-000341,FIR-0130/2023,2023-04-25 21:18:07,2023-04-25,21:18:07,21,Tuesday,April,2023,KPK,Peshawar,Model Town,Model Town Service Road,Model Town PS,34.004409,71.50472,Burglary,Property,Not Used,Female,32,Male,14.0,1.0,Under Investigation
PK-000342,FIR-0032/2023,2023-04-25 23:57:04,2023-04-25,23:57:04,23,Tuesday,April,2023,Punjab,Multan,Old City,Old City Market,City PS,30.205155,71.473118,Drug Possession,Drug,Not Used,Female,32,Male,19.0,3.0,Released on Bail
PK-000343,FIR-0103/2023,2023-04-26 21:08:39,2023-04-26,21:08:39,21,Wednesday,April,2023,KPK,Peshawar,Model Town,"Plot 237, Model Town",Model Town PS,34.024735,71.507783,Motor Vehicle Theft,Property,Not Used,Male,42,Unknown,,,Under Investigation
PK-000344,FIR-0034/2023,2023-04-29 20:16:20,2023-04-29,20:16:20,20,Saturday,April,2023,Punjab,Lahore,Model Town,Model Town Park area,Model Town PS,31.478367,74.318332,Theft,Property,Not Used,Male,13,Unknown,,,Pending
PK-000345,FIR-0091/2023,2023-05-02 09:33:34,2023-05-02,09:33:34,9,Tuesday,May,2023,Punjab,Bahawalpur,Mall Road,Near Mall Road Chowk,Mall Road PS,29.387975,71.679917,Murder,Violent,Firearm,Male,38,Female,35.0,1.0,Released on Bail
PK-000346,FIR-0002/2023,2023-05-02 13:03:15,2023-05-02,13:03:15,13,Tuesday,May,2023,Punjab,Multan,Chungi No. 14,Near Chungi No. 14 Chowk,New Multan PS,30.2152,71.465905,Rape,Violent,Not Used,Female,20,Male,27.0,2.0,Under Investigation
PK-000347,FIR-0016/2023,2023-05-03 09:30:23,2023-05-03,09:30:23,9,Wednesday,May,2023,Punjab,Multan,Chowk Kumharanwala,"House #691, Chowk Kumharanwala",City PS,30.194947,71.476285,Hurt / Assault,Violent,Firearm,Male,34,Male,28.0,1.0,Released on Bail
PK-000348,FIR-0083/2023,2023-05-03 19:52:17,2023-05-03,19:52:17,19,Wednesday,May,2023,Punjab,Multan,Chungi No. 9,Street near Chungi No. 9 Mosque,New Multan PS,30.208269,71.46655,Burglary,Property,Not Used,Female,47,Unknown,,,Under Investigation
PK-000349,FIR-0083/2023,2023-05-04 07:05:38,2023-05-04,07:05:38,7,Thursday,May,2023,Punjab,Rawalpindi,Cantt,Cantt Service Road,Cantt PS,33.572095,72.967487,Hurt / Assault,Violent,Firearm,Male,49,Male,24.0,1.0,Arrested
PK-000350,FIR-0011/2023,2023-05-04 20:23:46,2023-05-04,20:23:46,20,Thursday,May,2023,Punjab,Lahore,Gulberg,"Block 2, Gulberg",Gulberg PS,31.517108,74.35957,Burglary,Property,Not Used,Male,23,Male,28.0,3.0,Pending
PK-000351,FIR-0043/2023,2023-05-09 13:38:07,2023-05-09,13:38:07,13,Tuesday,May,2023,Punjab,Multan,Chungi No. 14,"House #493, Chungi No. 14",New Multan PS,30.219936,71.470671,Burglary,Property,Not Used,Male,15,Male,41.0,1.0,Pending
PK-000352,FIR-0025/2023,2023-05-11 19:42:03,2023-05-11,19:42:03,19,Thursday,May,2023,Punjab,Lahore,Township,Near Township Petrol Pump,Township PS,31.450216,74.295791,Cattle Theft,Property,Not Used,Male,51,Male,25.0,1.0,Released on Bail
PK-000353,FIR-0001/2023,2023-05-12 15:23:08,2023-05-12,15:23:08,15,Friday,May,2023,Punjab,Lahore,Township,"Plot 72, Township",Township PS,31.449931,74.301551,Cybercrime / Fraud,Cyber,Not Used,Female,28,Male,39.0,2.0,Pending
PK-000354,FIR-0020/2023,2023-05-12 17:02:26,2023-05-12,17:02:26,17,Friday,May,2023,Punjab,Sargodha,University Town,"Sector C, University Town",University Town PS,32.058181,72.663528,Cybercrime / Fraud,Cyber,Not Used,Male,47,Male,28.0,2.0,Pending
PK-000355,FIR-0022/2023,2023-05-12 20:49:41,2023-05-12,20:49:41,20,Friday,May,2023,Sindh,Karachi,DHA Karachi,DHA Karachi Park area,DHA Karachi PS,24.803565,67.050542,Drug Possession,Drug,Not Used,Male,23,Male,29.0,1.0,Under Investigation
PK-000356,FIR-0014/2023,2023-05-14 03:38:53,2023-05-14,03:38:53,3,Sunday,May,2023,Sindh,Karachi,DHA Karachi,DHA Karachi Park area,DHA Karachi PS,24.802791,67.050481,Hurt / Assault,Violent,Firearm,Female,26,Male,39.0,1.0,Under Investigation
PK-000357,FIR-0031/2023,2023-05-15 10:31:17,2023-05-15,10:31:17,10,Monday,May,2023,Punjab,Lahore,Shadman,Shadman Bus Stop,Shadman PS,31.536343,74.335137,Kidnapping / Abduction,Violent,Firearm,Male,37,Male,33.0,5.0,Under Investigation
PK-000358,FIR-0027/2023,2023-05-16 18:56:34,2023-05-16,18:56:34,18,Tuesday,May,2023,Punjab,Lahore,Iqbal Town,Iqbal Town Market,Iqbal Town PS,31.499619,74.289989,Attempted Murder,Violent,Knife,Male,56,Male,21.0,2.0,Arrested
PK-000359,FIR-0036/2023,2023-05-16 19:48:39,2023-05-16,19:48:39,19,Tuesday,May,2023,Punjab,Lahore,Walled City,"House #355, Walled City",Walled City PS,31.584364,74.316345,Theft,Property,Not Used,Male,47,Male,30.0,1.0,Pending
PK-000360,FIR-0016/2023,2023-05-18 07:10:18,2023-05-18,07:10:18,7,Thursday,May,2023,KPK,Mardan,Model Town,Street near Model Town Mosque,Model Town PS,34.194672,72.038032,Hurt / Assault,Violent,Firearm,Male,39,Unknown,,,Pending
